pair	K562_ATAC_only.ABC.Score	pred_gm12878_multimodal.ABC.Score	pred_k562_multimodal.ABC.Score	chrom	chromStart	chromEnd	measuredGeneSymbol	Regulated	EffectSize	startTSS	pred_elements	y	dist	absdist	pct_pred_k562_multimodal.ABC.Score	pct_pred_gm12878_multimodal.ABC.Score	pct_K562_ATAC_only.ABC.Score	dpct	ekey
BLVRB|chr19:40939183-40940442:.|BLVRB	0.033604	0.055123	0.038133999999999994	chr19	40433276	40434535	BLVRB	False	-0.0031745335213710897	40465568	chr19:40433173-40434587	0	-31662.5	31662.5	0.9682846644749565	0.9793076774318313	0.9703152194933282	0.0110230129568748	chr19:40433173-40434587|BLVRB
BLVRB|chr19:40951770-40952270:.|BLVRB	0.017	0.028133999999999996	0.036395	chr19	40445863	40446363	BLVRB	False	-0.0151762228020293	40465568	chr19:40445814-40446314	0	-19455.0	19455.0	0.9669309611293754	0.9606459098820345	0.9499129762134984	-0.0062850512473409115	chr19:40445814-40446314|BLVRB
BLVRB|chr19:41168585-41170237:.|BLVRB	0.004905	0.004833	0.005586	chr19	40662680	40664332	BLVRB	False	0.0143702576784897	40465568	chr19:40662435-40664326	0	197938.0	197938.0	0.8563140591761749	0.8458712047959775	0.8638561206729839	-0.01044285438019732	chr19:40662435-40664326|BLVRB
BLVRB|chr19:41426731-41427444:.|BLVRB	0.000143	0.00010400000000000001	0.00018600000000000002	chr19	40920826	40921539	BLVRB	False	0.0464190973508167	40465568	chr19:40920978-40922045	0	455614.5	455614.5	0.2888706246374009	0.23830013537033456	0.20629472055695222	-0.05057048926706631	chr19:40920978-40922045|BLVRB
BMP2K|chr4:79613078-79613864:.|BMP2K	0.011145	0.014356	0.013599000000000002	chr4	78691924	78692710	BMP2K	True	-0.13460433444206302	78776127	chr4:78691964-78693177	1	-83810.0	83810.0	0.9249661574163605	0.934925546315993	0.9289305743569909	0.009959388899632549	chr4:78691964-78693177|BMP2K
BMP2K|chr4:79642015-79642692:.|BMP2K	0.010137	0.012933000000000002	0.015724000000000002	chr4	78720861	78721538	BMP2K	True	-0.07404931913393699	78776127	chr4:78719857-78720907,chr4:78721035-78722089	1	-54927.5	54927.5	0.933475149874299	0.9291239605492168	0.9208083542835042	-0.004351189325082272	chr4:78719857-78720907,chr4:78721035-78722089|BMP2K
BMP2K|chr4:79653673-79654310:.|BMP2K	0.007592	0.009226	0.012950999999999999	chr4	78732519	78733156	BMP2K	True	-0.121020570472856	78776127	chr4:78732487-78733286	1	-43289.5	43289.5	0.9225004834654805	0.9032102107909495	0.9027267453103849	-0.019290272674530984	chr4:78732487-78733286|BMP2K
BNIP3|chr10:133729959-133730459:.|BNIP3	0.008177	0.008126999999999999	0.019743	chr10	131916455	131916955	BNIP3	False	-0.0899277481169002	131981763	chr10:131915970-131916851	0	-65058.0	65058.0	0.9463353316573196	0.8930574356990911	0.9084316379810482	-0.053277895958228516	chr10:131915970-131916851|BNIP3
BOLA3|chr2:74412978-74413478:.|BOLA3	0.011431	0.013522	0.013203	chr2	74185851	74186351	BOLA3	False	0.010114702920501999	74147662	chr2:74185435-74186379	0	38439.0	38439.0	0.9233223747824405	0.9312512086637014	0.930284277702572	0.007928833881260866	chr2:74185435-74186379|BOLA3
BORCS5|chr12:12506605-12507233:.|BORCS5	0.081653	0.13979	0.130234	chr12	12353671	12354299	BORCS5	True	-0.060999346165720995	12356828	chr12:12353809-12354309	1	-2843.0	2843.0	0.9919744730226262	0.9949719590021272	0.990717462773158	0.0029974859795010023	chr12:12353809-12354309|BORCS5
BPGM|chr7:134324585-134325085:.|BPGM	0.03292	0.018202	0.030452	chr7	134639833	134640333	BPGM	True	-0.08217965203056599	134646528	chr7:134639543-134640321	1	-6445.0	6445.0	0.961322761554825	0.9461419454650938	0.9692515954360859	-0.015180816089731208	chr7:134639543-134640321|BPGM
BRD2|chr6:32099240-32099740:.|BRD2	0.00019099999999999998	0.000205	0.00021400000000000002	chr6	32131463	32131963	BRD2	False	0.0129585232128142	32970637	chr6:32131481-32131981	0	-838924.0	838924.0	0.3073873525430284	0.3179269000193386	0.2461322761554825	0.010539547476310196	chr6:32131481-32131981|BRD2
BRD4|chr19:14895503-14896397:.|BRD4	0.000895	0.002062	0.0016530000000000002	chr19	14784691	14785585	BRD4	False	-0.0137836547845728	15280201	chr19:14784682-14785624	0	-495063.0	495063.0	0.6754012763488687	0.7287758654032103	0.5663798104815316	0.05337458905434156	chr19:14784682-14785624|BRD4
BRI3|chr7:97079738-97080346:.|BRI3	0.000275	0.000338	0.000439	chr7	97450426	97451034	BRI3	False	0.0200601841829091	98281416	chr7:97450122-97451420	0	-830686.0	830686.0	0.41945465093792306	0.39479791142912396	0.30569522336105204	-0.024656739508799097	chr7:97450122-97451420|BRI3
BRI3|chr7:97464718-97465218:.|BRI3	0.000588	0.000375	0.000379	chr7	97835406	97835906	BRI3	False	0.0417444336484207	98281416	chr7:97835054-97836440	0	-445760.0	445760.0	0.39402436666022045	0.4123960549216786	0.4677045058982789	0.01837168826145813	chr7:97835054-97836440|BRI3
BRI3|chr7:98048112-98048612:.|BRI3	0.001407	0.001335	0.0041600000000000005	chr7	98418800	98419300	BRI3	False	0.0401453924129653	98281416	chr7:98418821-98419321	0	137634.0	137634.0	0.8216979307677432	0.653258557339006	0.6663604718623091	-0.16843937342873727	chr7:98418821-98419321|BRI3
BRIX1|chr5:34497054-34497554:.|BRIX1	0.000292	0.000261	0.000212	chr5	34496949	34497449	BRIX1	False	-0.013505157643054	34915464	chr5:34496231-34497850	0	-418265.0	418265.0	0.30622703538967316	0.35452523689808546	0.31744343453877394	0.0482982015084123	chr5:34496231-34497850|BRIX1
BRK1|chr3:9687606-9688465:.|BRK1	0.0019370000000000001	0.002968	0.0025440000000000003	chr3	9645922	9646781	BRK1	False	-0.0511508370917337	10115398	chr3:9645994-9647055	0	-469046.5	469046.5	0.7484045639141366	0.7841810094759234	0.7266002707406691	0.03577644556178683	chr3:9645994-9647055|BRK1
BRMS1|chr11:65129814-65130388:.|BRMS1	0.000128	0.000217	0.000205	chr11	65362343	65362917	BRMS1	False	-0.0299423656149437	66344861	chr11:65362365-65362865	0	-982231.0	982231.0	0.3011989943918004	0.32667762521755944	0.194304776638948	0.02547863082575902	chr11:65362365-65362865|BRMS1
BRMS1|chr11:65239473-65239973:.|BRMS1	0.001374	0.0033280000000000002	0.003239	chr11	65472002	65472502	BRMS1	False	0.0343745761589451	66344861	chr11:65471310-65472474	0	-872609.0	872609.0	0.784857861148714	0.8011023012956875	0.6619609359891704	0.01624444014697346	chr11:65471310-65472474|BRMS1
BRMS1|chr11:65244588-65245347:.|BRMS1	0.0020559999999999997	0.004224	0.003737	chr11	65477117	65477876	BRMS1	False	-0.0159218424943254	66344861	chr11:65476222-65478306	0	-867364.5	867364.5	0.8048249854960355	0.8303519628698511	0.7382034422742216	0.025526977373815596	chr11:65476222-65478306|BRMS1
BRMS1|chr11:65246863-65247363:.|BRMS1	0.000993	0.001436	0.001396	chr11	65479392	65479892	BRMS1	False	-0.0200941807230239	66344861	chr11:65478683-65479902	0	-865219.0	865219.0	0.6414136530651712	0.6653451943531232	0.5916167085670083	0.02393154128795205	chr11:65478683-65479902|BRMS1
BRMS1|chr11:65259162-65259662:.|BRMS1	0.000339	0.0007650000000000001	0.000817	chr11	65491691	65492191	BRMS1	False	-0.0109495298648904	66344861	chr11:65491524-65492274	0	-852920.0	852920.0	0.5374202281957068	0.5481531618642429	0.3472732546896152	0.010732933668536115	chr11:65491524-65492274|BRMS1
BRMS1|chr11:65259998-65260806:.|BRMS1	0.000602	0.001902	0.001623	chr11	65492527	65493335	BRMS1	False	-0.0309417475116507	66344861	chr11:65492510-65493558	0	-851930.0	851930.0	0.6713885128601818	0.7148520595629472	0.472877586540321	0.04346354670276542	chr11:65492510-65493558|BRMS1
BRMS1|chr11:65278159-65278659:.|BRMS1	0.000333	0.000395	0.000429	chr11	65510688	65511188	BRMS1	False	0.023034593033995	66344861	chr11:65510647-65511147	0	-833923.0	833923.0	0.415635273641462	0.4199864629665442	0.34316379810481534	0.004351189325082161	chr11:65510647-65511147|BRMS1
BROX|chr1:222638597-222639498:.|BROX	0.004106	0.003775	0.0048	chr1	222465255	222466156	BROX	False	-0.00965466053964136	222712302	chr1:222464504-222465262,chr1:222465336-222466147	0	-246596.5	246596.5	0.8388126087797332	0.8164765035776446	0.8439373428737188	-0.02233610520208862	chr1:222464504-222465262,chr1:222465336-222466147|BROX
BSDC1|chr1:32292419-32293362:.|BSDC1	0.0007070000000000001	0.0012720000000000001	0.0016460000000000001	chr1	31826818	31827761	BSDC1	False	-0.00185642275328468	32394211	chr1:31826481-31826981,chr1:31827022-31827522	0	-566921.5	566921.5	0.6747244246760782	0.6457648423902533	0.5110230129568749	-0.028959582285824848	chr1:31826481-31826981,chr1:31827022-31827522|BSDC1
BSG|chr19:1101708-1102208:.|BSG	0.000188	0.00023199999999999997	0.000242	chr19	1101709	1102209	BSG	False	-0.0257275523584055	572203	chr19:1101724-1102224	0	529756.0	529756.0	0.3244536840069619	0.33663701411719205	0.24308644362792498	0.01218333011023015	chr19:1101724-1102224|BSG
BSG|chr19:1546108-1546608:.|BSG	6.1e-05	1.9e-05	2.8000000000000003e-05	chr19	1546109	1546609	BSG	False	-0.0238813056395318	572203	chr19:1546118-1546839	0	974156.0	974156.0	0.16094565847998452	0.16292786695029976	0.14716689228389093	0.0019822084703152443	chr19:1546118-1546839|BSG
BSG|chr19:555793-556394:.|BSG	0.041485	0.035377	0.037531	chr19	555793	556394	BSG	True	-0.22933494306789898	572203	chr19:555920-556420	1	-16109.5	16109.5	0.9678978920905047	0.96741442660994	0.9763101914523303	-0.0004834654805646599	chr19:555920-556420|BSG
BSG|chr19:980444-980944:.|BSG	0.000799	0.0012380000000000002	0.001191	chr19	980444	980944	BSG	False	-0.0117409745848425	572203	chr19:980476-980976	0	408491.0	408491.0	0.6124057242312899	0.6399149100754206	0.5409978727518855	0.027509185844130646	chr19:980476-980976|BSG
BSG|chr19:982611-983111:.|BSG	0.000601	0.00022799999999999999	0.00027	chr19	982611	983111	BSG	False	-0.0388191256710458	572203	chr19:982643-983143	0	410658.0	410658.0	0.34093985689421774	0.3340746470701992	0.4722974279636434	-0.006865209824018559	chr19:982643-983143|BSG
BST2|chr19:17509642-17510431:.|BST2	0.012773	0.018837	0.016702	chr19	17398833	17399622	BST2	True	-0.123782483000557	17405398	chr19:17399092-17399592	1	-6170.5	6170.5	0.9375362599110424	0.9482691935795784	0.9361825565654612	0.010732933668536004	chr19:17399092-17399592|BST2
BST2|chr19:18155719-18156219:.|BST2	0.000168	0.000135	0.00010700000000000001	chr19	18044909	18045409	BST2	False	-0.00265951028017696	17405398	chr19:18044655-18045415	0	639761.0	639761.0	0.22635853800038677	0.2650841229936183	0.22655192419261264	0.038725584993231504	chr19:18044655-18045415|BST2
BST2|chr19:18400719-18401530:.|BST2	0.0	0.0	0.0	chr19	18289909	18290720	BST2	False	-0.0353339103155155	17405398		0	884916.5	884916.5	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|BST2
BST2|chr19:18402287-18403095:.|BST2	0.001106	0.001719	0.001643	chr19	18291477	18292285	BST2	False	0.00344967284408825	17405398	chr19:18291195-18292556	0	886483.0	886483.0	0.6743376522916263	0.6959969058209244	0.6164184877199768	0.021659253529298095	chr19:18291195-18292556|BST2
BST2|chr19:18411791-18412291:.|BST2	0.000149	7.5e-05	0.000122	chr19	18300981	18301481	BST2	False	0.0381857681818192	17405398	chr19:18301012-18301512	0	895833.0	895833.0	0.2397988783600851	0.20861535486366273	0.21137110810288146	-0.031183523496422366	chr19:18301012-18301512|BST2
BTF3L4|chr1:51749621-51750598:.|BTF3L4	0.0004969999999999999	0.000436	0.0006309999999999999	chr1	51283949	51284926	BTF3L4	False	0.0554764683860998	52055934	chr1:51283775-51284985	0	-771496.5	771496.5	0.48979887836008507	0.4380680719396635	0.42810868304003097	-0.05173080642042155	chr1:51283775-51284985|BTF3L4
BTF3L4|chr1:52362461-52362961:.|BTF3L4	0.0007070000000000001	0.000266	0.00036	chr1	51896789	51897289	BTF3L4	False	0.00699341459940949	52055934	chr1:51896544-51897706	0	-158895.0	158895.0	0.3856604138464514	0.3577644556178689	0.5110230129568749	-0.027895958228582485	chr1:51896544-51897706|BTF3L4
BTF3L4|chr1:53079235-53080184:.|BTF3L4	0.000633	0.000824	0.0010949999999999998	chr1	52613563	52614512	BTF3L4	False	-0.0158197162528607	52055934	chr1:52611790-52613607,chr1:52613610-52614532	0	558103.5	558103.5	0.5966930961129375	0.5629955521175788	0.48443241152581706	-0.033697543995358736	chr1:52611790-52613607,chr1:52613610-52614532|BTF3L4
BTF3L4|chr1:53140352-53141204:.|BTF3L4	0.00048300000000000003	0.00040899999999999997	0.000628	chr1	52674680	52675532	BTF3L4	False	0.0400495570285739	52055934	chr1:52674414-52675663	0	619172.0	619172.0	0.4886869077547863	0.4261748211177722	0.42080835428350416	-0.06251208663701407	chr1:52674414-52675663|BTF3L4
BTF3|chr5:71856902-71857967:.|BTF3	0.000389	0.000285	0.000411	chr5	72561075	72562140	BTF3	False	0.007775607253103659	73498174	chr5:72561123-72562411	0	-936566.5	936566.5	0.40683620189518466	0.36825565654612263	0.37400889576484236	-0.03858054534906202	chr5:72561123-72562411|BTF3
BTF3|chr5:71861056-71861803:.|BTF3	0.00025499999999999996	0.000182	0.000213	chr5	72565229	72565976	BTF3	False	0.00312504646594535	73498174	chr5:72564862-72565989	0	-932571.5	932571.5	0.30675884741829434	0.3023109649970992	0.2916263778766196	-0.004447882421195148	chr5:72564862-72565989|BTF3
BTF3|chr5:72784560-72785060:.|BTF3	0.079413	0.043256	0.08090599999999999	chr5	73488735	73489235	BTF3	False	-0.0164655587966664	73498174	chr5:73488619-73489239	0	-9189.0	9189.0	0.986076194159737	0.9723457745116999	0.9899439180042545	-0.013730419648037118	chr5:73488619-73489239|BTF3
BTG1|chr12:92797370-92798003:.|BTG1	0.001066	0.001115	0.002337	chr12	92403594	92404227	BTG1	True	-0.18699469388398698	92145647	chr12:92403736-92404236	1	258263.5	258263.5	0.7332720943724618	0.621494875265906	0.60747437632953	-0.1117772191065558	chr12:92403736-92404236|BTG1
BTG1|chr12:92798303-92799171:.|BTG1	0.001299	0.0013160000000000001	0.002259	chr12	92404527	92405395	BTG1	True	-0.21881725554045398	92145647	chr12:92404249-92405651	1	259314.0	259314.0	0.7281473602784762	0.6512763488686908	0.6514697350609167	-0.07687101140978536	chr12:92404249-92405651|BTG1
BUD31|chr7:99404294-99405206:.|BUD31	0.000742	0.001032	0.0007830000000000001	chr7	99806671	99807583	BUD31	False	-0.014586540735368999	99408727	chr7:99806327-99808775	0	398400.0	398400.0	0.530216592535293	0.6049603558305937	0.5225294913943145	0.07474376329530075	chr7:99806327-99808775|BUD31
BYSL|chr6:42167042-42167542:.|BYSL	0.002477	0.002916	0.0037380000000000004	chr6	42199304	42199804	BYSL	False	-0.00116589931931199	41920976	chr6:42199446-42199946	0	278578.0	278578.0	0.8050183716882614	0.7817636820731	0.7719009862695804	-0.023254689615161417	chr6:42199446-42199946|BYSL
BZW1|chr2:201039005-201039505:.|BZW1	0.000826	0.000323	0.00048600000000000005	chr2	200174282	200174782	BZW1	False	-0.0124658259081266	200811671	chr2:200174011-200175511	0	-637139.0	637139.0	0.43710114097853414	0.38773931541287954	0.5486366273448076	-0.049361825565654605	chr2:200174011-200175511|BZW1
C12orf57|chr12:6394119-6394619:.|C12orf57	0.000185	6.3e-05	7.8e-05	chr12	6284953	6285453	C12orf57	False	0.104604628622074	6943566	chr12:6284102-6285423	0	-658363.0	658363.0	0.20199187777992653	0.19609359891703732	0.24062076967704507	-0.005898278862889211	chr12:6284102-6285423|C12orf57
C14orf119|chr14:23029654-23030261:.|C14orf119	0.000199	0.000145	0.000194	chr14	22560754	22561361	C14orf119	False	0.0023086175660274	23095223	chr14:22560538-22561394	0	-534165.5	534165.5	0.2936569328949913	0.2731096499709921	0.25178882227808935	-0.02054728292399921	chr14:22560538-22561394|C14orf119
C14orf119|chr14:23083085-23083585:.|C14orf119	0.000241	9.8e-05	7.099999999999999e-05	chr14	22614179	22614681	C14orf119	False	-0.00890514884648263	23095223	chr14:22612380-22614623	0	-480793.0	480793.0	0.19580351962869852	0.2320634306710501	0.2815702958808741	0.03625991104235157	chr14:22612380-22614623|C14orf119
C14orf119|chr14:23169289-23169789:.|C14orf119	0.000281	0.000165	0.000169	chr14	22700080	22700580	C14orf119	False	0.00020795531542683302	23095223	chr14:22698994-22700577	0	-394893.0	394893.0	0.27779926513246955	0.2885805453490621	0.309611293753626	0.010781280216592526	chr14:22698994-22700577|C14orf119
C14orf1|chr14:75696347-75696947:.|C14orf1	0.001283	0.0016190000000000002	0.0017800000000000001	chr14	75229644	75230244	C14orf1	False	0.00417114277058394	75660945	chr14:75229274-75230893	0	-431001.0	431001.0	0.68811641848772	0.6849738928640495	0.6480854766969638	-0.0031425256236704557	chr14:75229274-75230893|C14orf1
C14orf2|chr14:103581434-103581934:.|C14orf2	0.000305	0.000563	0.00034500000000000004	chr14	103115097	103115597	C14orf2	False	-0.0120010158088438	103921316	chr14:103115011-103115645	0	-805969.0	805969.0	0.37894024366660223	0.48767163024560045	0.32546896151614774	0.10873138657899822	chr14:103115011-103115645|C14orf2
C14orf2|chr14:103585303-103585803:.|C14orf2	0.000857	0.001318	0.0008529999999999999	chr14	103118966	103119466	C14orf2	False	-0.0009769256800141741	103921316	chr14:103118669-103119493	0	-802100.0	802100.0	0.5466060723264359	0.6514697350609167	0.5578224714755367	0.10486366273448078	chr14:103118669-103119493|C14orf2
C14orf2|chr14:103671168-103671988:.|C14orf2	0.00143	0.002281	0.001952	chr14	103204831	103205651	C14orf2	False	0.00127664803397165	103921316	chr14:103204916-103206580	0	-716075.0	716075.0	0.7018951846838136	0.7432798298201508	0.6702281957068266	0.04138464513633722	chr14:103204916-103206580|C14orf2
C14orf2|chr14:103775506-103776006:.|C14orf2	0.00081	0.0011070000000000001	0.00081	chr14	103309169	103309669	C14orf2	False	-0.0128460404162471	103921316	chr14:103309172-103309672	0	-611897.0	611897.0	0.5357764455617869	0.620044478824212	0.5447689035002901	0.08426803326242505	chr14:103309172-103309672|C14orf2
C14orf2|chr14:103779896-103780396:.|C14orf2	0.002944	0.005628	0.004508	chr14	103313559	103314059	C14orf2	False	-0.0244741086132767	103921316	chr14:103313605-103316318	0	-607507.0	607507.0	0.8310771610906981	0.8630825759040804	0.7978147360278476	0.03200541481338237	chr14:103313605-103316318|C14orf2
C14orf2|chr14:103780826-103781326:.|C14orf2	0.002944	0.005628	0.004508	chr14	103314489	103314989	C14orf2	False	-0.0009770910891890858	103921316	chr14:103313605-103316318	0	-606577.0	606577.0	0.8310771610906981	0.8630825759040804	0.7978147360278476	0.03200541481338237	chr14:103313605-103316318|C14orf2
C14orf2|chr14:103781537-103782037:.|C14orf2	0.002944	0.005628	0.004508	chr14	103315200	103315700	C14orf2	False	0.0028768926829501	103921316	chr14:103313605-103316318	0	-605866.0	605866.0	0.8310771610906981	0.8630825759040804	0.7978147360278476	0.03200541481338237	chr14:103313605-103316318|C14orf2
C14orf2|chr14:103826814-103827314:.|C14orf2	0.001006	0.001362	0.001407	chr14	103360477	103360977	C14orf2	False	0.00268746779067741	103921316	chr14:103360094-103361029	0	-560589.0	560589.0	0.6436375942757687	0.6567878553471282	0.5947108876426224	0.013150261071359526	chr14:103360094-103361029|C14orf2
C14orf2|chr14:103844370-103844870:.|C14orf2	0.003857	0.0039689999999999994	0.006502	chr14	103378033	103378533	C14orf2	False	0.0234147423925124	103921316	chr14:103377632-103379398	0	-543033.0	543033.0	0.8696577064397601	0.8222297427963643	0.8349932314832721	-0.047427963643395854	chr14:103377632-103379398|C14orf2
C17orf58|chr17:66085983-66086483:.|C17orf58	0.002101	0.001588	0.002822	chr17	68089842	68090342	C17orf58	False	-0.00887559166962448	67993399	chr17:68089843-68090343	0	96693.0	96693.0	0.7633919938116418	0.6818797137884355	0.7423612454070779	-0.08151228002320632	chr17:68089843-68090343|C17orf58
C19orf24|chr19:1546108-1546608:.|C19orf24	0.00014	4.1e-05	6.500000000000001e-05	chr19	1546109	1546609	C19orf24	False	0.0566476739853103	1275270	chr19:1546118-1546839	0	271089.0	271089.0	0.19092051827499518	0.17704505898278863	0.2033939276735641	-0.013875459292206543	chr19:1546118-1546839|C19orf24
C19orf24|chr19:1897448-1897948:.|C19orf24	0.0005070000000000001	0.00042199999999999996	0.00034500000000000004	chr19	1897449	1897949	C19orf24	False	0.0184411479657221	1275270	chr19:1897135-1898291	0	622429.0	622429.0	0.37894024366660223	0.43163798104815315	0.4326049120092825	0.052697737381550924	chr19:1897135-1898291|C19orf24
C19orf24|chr19:2056355-2056855:.|C19orf24	0.00025299999999999997	0.000454	0.00041799999999999997	chr19	2056356	2056856	C19orf24	False	-0.0138585738162246	1275270	chr19:2056261-2056761	0	781336.0	781336.0	0.41031715335525043	0.44657706439760203	0.28998259524269965	0.0362599110423516	chr19:2056261-2056761|C19orf24
C19orf24|chr19:2059458-2060333:.|C19orf24	0.0008939999999999999	0.00141	0.001349	chr19	2059459	2060334	C19orf24	False	-0.0142849106602523	1275270	chr19:2059227-2060300	0	784626.5	784626.5	0.6368207309998066	0.6624927480177916	0.5660413846451363	0.02567201701798494	chr19:2059227-2060300|C19orf24
